cont,pkts,class,proto,dport,lbanda,duracao,pkt_soma_tam,pkt_maior_tam,pkt_menor_tam,pkts_por_seg,1stq_pkt_tam,3rdq_pkt_tam,pkt_tam_media,pkt_tam_mediana,pkt_tam_std,pkts_maiores_media,pacotes_menores_media,payload_soma,payload_menor,payload_maior,payload_media,payload_std,payload_menor_128,payload_entre128_1024,payload_maior_1024,1stq_payload_tam,3rdq_payload_tam,IAT_menor,IAT_maior,IAT_soma,IAT_media,IAT_maiores_media,IAT_menores_media,IAT_std,1stq_IAT,3rdq_IAT,tcp_push_flags,tcp_urg_flags,tcp_syn_flags,tcp_fin_flags,tcp_rst_flags,tcp_ack_flags,tcp_flags,header_tam_soma,header_tam_media,header_tam_std
393,15,besteffort,0,0.07631036850537881,0.14421976344906523,0.00006989333333333333333333333333,1.008,1.008,1.008,0.14307516215185045,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000753,0.00006989333333333333333333333333,0.0007488571428571428571428571429,0.6,0.3333333333333333,3.7389292366578286e-07,0.0000747,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
394,15,besteffort,0,0.07631036850537881,0.14448160535117055,0.00006976666666666666666666666667,1.008,1.008,1.008,0.1433349259436216,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000736,0.0000756,0.00006976666666666666666666666667,0.0007475,0.4666666666666667,0.4666666666666667,5.233818600492105e-07,0.0000745,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
395,15,besteffort,0,0.07631036850537881,0.14479984677264893,0.00006961333333333333333333333333,1.008,1.008,1.008,0.14365064163953267,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000716,0.0000781,0.00006961333333333333333333333333,0.0007458571428571428571428571429,0.6,0.3333333333333333,1.4085743262792566e-06,0.0000738,0.0000748,0,0,0,0,0,0,0,0.2,0.2,0.0
396,15,besteffort,0,0.07631036850537881,0.14445399828030955,0.00006978,1.008,1.008,1.008,0.14330753797649756,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000071,0.000079,0.00006978,0.0007476428571428571428571428571,0.5333333333333333,0.4,1.749533465509813e-06,0.0000743,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
397,15,besteffort,0,0.07631036850537881,0.1440960640426951,0.00006995333333333333333333333333,1.008,1.008,1.008,0.14295244448680072,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000743,0.0000762,0.00006995333333333333333333333333,0.0007495,0.2,0.7333333333333333,5.368559264032443e-07,0.0000747,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
398,15,besteffort,0,0.07631036850537881,0.14441260744985676,0.0000698,1.008,1.008,1.008,0.14326647564469913,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000754,0.0000698,0.0007478571428571428571428571429,0.4666666666666667,0.4666666666666667,4.1379281022743536e-07,0.0000744,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
399,15,besteffort,0,0.07631036850537881,0.14474439977024697,0.00006964,1.008,1.008,1.008,0.14359563469270534,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000727,0.0000755,0.00006964,0.0007461428571428571428571428571,0.6,0.3333333333333333,6.266203485560374e-07,0.0000744,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
400,15,besteffort,0,0.07631036850537881,0.14441260744985676,0.0000698,1.008,1.008,1.008,0.14326647564469913,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000738,0.0000759,0.0000698,0.0007478571428571428571428571429,0.5333333333333333,0.4,4.5803484405375417e-07,0.0000746,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
401,15,besteffort,0,0.07631036850537881,0.1447721179624665,0.00006962666666666666666666666667,1.008,1.008,1.008,0.1436231328992723,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000727,0.0000758,0.00006962666666666666666666666667,0.000746,0.5333333333333333,0.4,7.662524761087935e-07,0.0000744,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
402,15,besteffort,0,0.07631036850537881,0.14394516374714397,0.00007002666666666666666666666667,1.008,1.008,1.008,0.1428027418126428,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000744,0.0000772,0.00007002666666666666666666666667,0.0007502857142857142857142857143,0.26666666666666666,0.6666666666666666,7.722218143851188e-07,0.0000745,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
403,15,besteffort,0,0.07631036850537881,0.14479984677264893,0.00006961333333333333333333333333,1.008,1.008,1.008,0.14365064163953267,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000718,0.0000755,0.00006961333333333333333333333333,0.0007458571428571428571428571429,0.7333333333333333,0.2,8.122782271902571e-07,0.0000746,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
404,15,besteffort,0,0.07631036850537881,0.14412353445810694,0.00006994,1.008,1.008,1.008,0.1429796968830426,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000767,0.00006994,0.0007493571428571428571428571429,0.4,0.5333333333333333,6.454313539432844e-07,0.0000746,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
405,15,besteffort,0,0.07631036850537881,0.14448160535117055,0.00006976666666666666666666666667,1.008,1.008,1.008,0.1433349259436216,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000757,0.00006976666666666666666666666667,0.0007475,0.4,0.5333333333333333,4.806988959540355e-07,0.0000745,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
406,15,besteffort,0,0.07631036850537881,0.14471669218989278,0.00006965333333333333333333333333,1.008,1.008,1.008,0.14356814701378254,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000684,0.0000811,0.00006965333333333333333333333333,0.0007462857142857142857142857143,0.5333333333333333,0.4,2.4458210924608793e-06,0.0000742,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
407,15,besteffort,0,0.07631036850537881,0.14441260744985676,0.0000698,1.008,1.008,1.008,0.14326647564469913,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000714,0.0000782,0.0000698,0.0007478571428571428571428571429,0.4666666666666667,0.4666666666666667,1.5990430811926879e-06,0.0000742,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
408,15,besteffort,0,0.07631036850537881,0.14431612102701155,0.00006984666666666666666666666667,1.008,1.008,1.008,0.14317075498711462,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000743,0.0000756,0.00006984666666666666666666666667,0.0007483571428571428571428571429,0.4,0.5333333333333333,3.198373311034016e-07,0.0000747,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
409,15,besteffort,0,0.07631036850537881,0.14445399828030955,0.00006978,1.008,1.008,1.008,0.14330753797649756,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000735,0.0000765,0.00006978,0.0007476428571428571428571428571,0.6,0.3333333333333333,6.398740309703184e-07,0.0000747,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
410,15,besteffort,0,0.07631036850537881,0.14446780049684693,0.00006977333333333333333333333333,1.008,1.008,1.008,0.14332123065163388,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000743,0.0000759,0.00006977333333333333333333333333,0.0007475714285714285714285714286,0.4,0.5333333333333333,4.3212809892154784e-07,0.0000744,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
411,15,besteffort,0,0.07631036850537881,0.14424728105323412,0.00006988,1.008,1.008,1.008,0.14310246136233543,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000743,0.0000761,0.00006988,0.0007487142857142857142857142857,0.4666666666666667,0.4666666666666667,4.164965639175214e-07,0.0000746,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
412,15,besteffort,0,0.07631036850537881,0.14441260744985676,0.0000698,1.008,1.008,1.008,0.14326647564469913,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000739,0.0000759,0.0000698,0.0007478571428571428571428571429,0.3333333333333333,0.6,4.925982757019048e-07,0.0000745,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
413,15,besteffort,0,0.07631036850537881,0.14432989690721648,0.00006984,1.008,1.008,1.008,0.14318442153493702,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000595,0.0000919,0.00006984,0.0007482857142857142857142857143,0.3333333333333333,0.6,6.174998967198128e-06,0.0000743,0.0000754,0,0,0,0,0,0,0,0.2,0.2,0.0
414,15,besteffort,0,0.07631036850537881,0.14461979913916786,0.0000697,1.008,1.008,1.008,0.14347202295552366,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000731,0.0000757,0.0000697,0.0007467857142857142857142857143,0.6,0.3333333333333333,6.212643461161296e-07,0.0000744,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
415,15,besteffort,0,0.07631036850537881,0.14426104379353114,0.00006987333333333333333333333333,1.008,1.008,1.008,0.14311611487453485,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000738,0.000076,0.00006987333333333333333333333333,0.0007486428571428571428571428571,0.5333333333333333,0.4,6.124973969124194e-07,0.0000744,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
416,15,besteffort,0,0.07631036850537881,0.14430234777629322,0.00006985333333333333333333333333,1.008,1.008,1.008,0.1431570910479099,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000734,0.0000758,0.00006985333333333333333333333333,0.0007484285714285714285714285714,0.4,0.5333333333333333,6.137871731125954e-07,0.0000745,0.0000754,0,0,0,0,0,0,0,0.2,0.2,0.0
417,15,besteffort,0,0.07631036850537881,0.1444954128440367,0.00006976,1.008,1.008,1.008,0.14334862385321104,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000011,0.0001514,0.00006976,0.0007474285714285714285714285714,0.4,0.5333333333333333,2.843128845594772e-05,0.0000742,0.0000754,0,0,0,0,0,0,0,0.2,0.2,0.0
418,15,besteffort,0,0.07631036850537881,0.1446059678653405,0.00006970666666666666666666666667,1.008,1.008,1.008,0.14345830145371077,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000706,0.0000828,0.00006970666666666666666666666667,0.0007468571428571428571428571429,0.5333333333333333,0.4,2.6752455542454796e-06,0.000074,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
419,15,besteffort,0,0.07631036850537881,0.1443850267379679,0.00006981333333333333333333333333,1.008,1.008,1.008,0.1432391138273491,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000713,0.0000785,0.00006981333333333333333333333333,0.000748,0.3333333333333333,0.6,1.4030578849681964e-06,0.0000746,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
420,15,besteffort,0,0.07631036850537881,0.1443436754176611,0.00006983333333333333333333333333,1.008,1.008,1.008,0.1431980906921241,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000744,0.0000753,0.00006983333333333333333333333333,0.0007482142857142857142857142857,0.4666666666666667,0.4666666666666667,2.512215056438425e-07,0.0000747,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
421,15,besteffort,0,0.07631036850537881,0.143917761279269,0.00007004,1.008,1.008,1.008,0.1427755568246716,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000792,0.00007004,0.0007504285714285714285714285714,0.2,0.7333333333333333,1.2181451272407604e-06,0.0000744,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
422,15,besteffort,0,0.07631036850537881,0.14455066921606116,0.00006973333333333333333333333333,1.008,1.008,1.008,0.14340344168260039,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000751,0.00006973333333333333333333333333,0.0007471428571428571428571428571,0.5333333333333333,0.4,3.602720060833855e-07,0.0000745,0.000075,0,0,0,0,0,0,0,0.2,0.2,0.0
423,15,besteffort,0,0.07631036850537881,0.14448160535117055,0.00006976666666666666666666666667,1.008,1.008,1.008,0.1433349259436216,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.0000761,0.00006976666666666666666666666667,0.0007475,0.4666666666666667,0.4666666666666667,5.192714676764526e-07,0.0000745,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
424,15,besteffort,0,0.07631036850537881,0.14446780049684693,0.00006977333333333333333333333333,1.008,1.008,1.008,0.14332123065163388,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000415,0.000107,0.00006977333333333333333333333333,0.0007475714285714285714285714286,0.5333333333333333,0.4,1.3989726551280117e-05,0.000073,0.0000769,0,0,0,0,0,0,0,0.2,0.2,0.0
425,15,besteffort,0,0.07631036850537881,0.14453685116145687,0.00006974,1.008,1.008,1.008,0.14338973329509608,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000754,0.00006974,0.0007472142857142857142857142857,0.4,0.5333333333333333,4.003187505486301e-07,0.0000743,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
426,15,besteffort,0,0.07631036850537881,0.1446059678653405,0.00006970666666666666666666666667,1.008,1.008,1.008,0.14345830145371077,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000742,0.0000753,0.00006970666666666666666666666667,0.0007468571428571428571428571429,0.5333333333333333,0.4,3.043896536094645e-07,0.0000745,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
427,15,besteffort,0,0.07631036850537881,0.1443574565590987,0.00006982666666666666666666666667,1.008,1.008,1.008,0.14321176245942333,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000728,0.0000767,0.00006982666666666666666666666667,0.0007481428571428571428571428571,0.4,0.5333333333333333,9.590599138569744e-07,0.0000741,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
428,15,besteffort,0,0.07631036850537881,0.1444954128440367,0.00006976,1.008,1.008,1.008,0.14334862385321104,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000703,0.0000794,0.00006976,0.0007474285714285714285714285714,0.4,0.5333333333333333,1.7755137227269849e-06,0.0000742,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
429,15,besteffort,0,0.07631036850537881,0.1445921392368748,0.00006971333333333333333333333333,1.008,1.008,1.008,0.1434445825762647,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000736,0.0000757,0.00006971333333333333333333333333,0.0007469285714285714285714285714,0.6,0.3333333333333333,5.725435550671928e-07,0.0000745,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
430,15,besteffort,0,0.07631036850537881,0.14439881577690764,0.00006980666666666666666666666667,1.008,1.008,1.008,0.14325279342947186,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000723,0.000078,0.00006980666666666666666666666667,0.0007479285714285714285714285714,0.4,0.5333333333333333,1.1937122683426843e-06,0.0000742,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
431,15,besteffort,0,0.07631036850537881,0.14445399828030955,0.00006978,1.008,1.008,1.008,0.14330753797649756,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000725,0.0000773,0.00006978,0.0007476428571428571428571428571,0.4666666666666667,0.4666666666666667,1.0082567295352217e-06,0.0000743,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
432,15,besteffort,0,0.07631036850537881,0.1443574565590987,0.00006982666666666666666666666667,1.008,1.008,1.008,0.14321176245942333,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000704,0.0000818,0.00006982666666666666666666666667,0.0007481428571428571428571428571,0.26666666666666666,0.6666666666666666,2.305229193085378e-06,0.0000739,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
433,15,besteffort,0,0.07631036850537881,0.14444019870080246,0.00006978666666666666666666666667,1.008,1.008,1.008,0.14329384791746275,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000742,0.0000756,0.00006978666666666666666666666667,0.0007477142857142857142857142857,0.4666666666666667,0.4666666666666667,4.164965639175214e-07,0.0000744,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
434,15,besteffort,0,0.07631036850537881,0.14525891055817083,0.00006939333333333333333333333333,1.008,1.008,1.008,0.1441060620616774,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,9E-7,0.0001487,0.00006939333333333333333333333333,0.0007435,0.5333333333333333,0.4,2.797270991520128e-05,0.0000741,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
435,15,besteffort,0,0.07631036850537881,0.14430234777629322,0.00006985333333333333333333333333,1.008,1.008,1.008,0.1431570910479099,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000738,0.0000764,0.00006985333333333333333333333333,0.0007484285714285714285714285714,0.4666666666666667,0.4666666666666667,6.894244864007802e-07,0.0000745,0.0000753,0,0,0,0,0,0,0,0.2,0.2,0.0
436,15,besteffort,0,0.07631036850537881,0.1443850267379679,0.00006981333333333333333333333333,1.008,1.008,1.008,0.1432391138273491,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000757,0.00006981333333333333333333333333,0.000748,0.4,0.5333333333333333,5.223572942509207e-07,0.0000744,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
437,15,besteffort,0,0.07631036850537881,0.14445399828030955,0.00006978,1.008,1.008,1.008,0.14330753797649756,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000755,0.00006978,0.0007476428571428571428571428571,0.4666666666666667,0.4666666666666667,4.465856866383025e-07,0.0000744,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
438,15,besteffort,0,0.07631036850537881,0.14439881577690764,0.00006980666666666666666666666667,1.008,1.008,1.008,0.14325279342947186,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000733,0.0000762,0.00006980666666666666666666666667,0.0007479285714285714285714285714,0.4666666666666667,0.4666666666666667,7.620126411721281e-07,0.0000741,0.0000754,0,0,0,0,0,0,0,0.2,0.2,0.0
439,15,besteffort,0,0.07631036850537881,0.1442335209386626,0.00006988666666666666666666666667,1.008,1.008,1.008,0.14308881045502242,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000736,0.0000758,0.00006988666666666666666666666667,0.0007487857142857142857142857143,0.4,0.5333333333333333,6.349112102475111e-07,0.0000746,0.0000755,0,0,0,0,0,0,0,0.2,0.2,0.0
440,15,besteffort,0,0.07631036850537881,0.14446780049684693,0.00006977333333333333333333333333,1.008,1.008,1.008,0.14332123065163388,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000735,0.0000758,0.00006977333333333333333333333333,0.0007475714285714285714285714286,0.3333333333333333,0.6,6.114552731152198e-07,0.0000744,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
441,15,besteffort,0,0.07631036850537881,0.13491567770143661,0.00007471333333333333333333333333,1.008,1.008,1.008,0.1338449183545998,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0001485,0.00007471333333333333333333333333,0.0008005,0.06666666666666667,0.8666666666666667,1.898806956260393e-05,0.0000747,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
442,15,besteffort,0,0.07631036850537881,0.14464746962594469,0.00006968666666666666666666666667,1.008,1.008,1.008,0.1434994738352626,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000703,0.0000787,0.00006968666666666666666666666667,0.0007466428571428571428571428571,0.6,0.3333333333333333,1.7392967145442692e-06,0.0000743,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
443,15,besteffort,0,0.07631036850537881,0.14437124033228302,0.00006982,1.008,1.008,1.008,0.14322543683758235,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.000074,0.0000764,0.00006982,0.0007480714285714285714285714286,0.4,0.5333333333333333,6.808233310949804e-07,0.0000742,0.0000752,0,0,0,0,0,0,0,0.2,0.2,0.0
444,15,besteffort,0,0.07631036850537881,0.14452303574842287,0.00006974666666666666666666666667,1.008,1.008,1.008,0.14337602752819728,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000741,0.0000751,0.00006974666666666666666666666667,0.0007472857142857142857142857143,0.6,0.3333333333333333,2.839229559193113e-07,0.0000745,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
445,15,besteffort,0,0.07631036850537881,0.14439881577690764,0.00006980666666666666666666666667,1.008,1.008,1.008,0.14325279342947186,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000711,0.0000777,0.00006980666666666666666666666667,0.0007479285714285714285714285714,0.5333333333333333,0.4,1.5494073916520868e-06,0.0000744,0.0000756,0,0,0,0,0,0,0,0.2,0.2,0.0
446,15,besteffort,0,0.07631036850537881,0.14448160535117055,0.00006976666666666666666666666667,1.008,1.008,1.008,0.1433349259436216,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000738,0.0000755,0.00006976666666666666666666666667,0.0007475,0.4,0.5333333333333333,4.4681411922952605e-07,0.0000747,0.0000749,0,0,0,0,0,0,0,0.2,0.2,0.0
447,15,besteffort,0,0.07631036850537881,0.14431612102701155,0.00006984666666666666666666666667,1.008,1.008,1.008,0.14317075498711462,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000711,0.0000803,0.00006984666666666666666666666667,0.0007483571428571428571428571429,0.4,0.5333333333333333,1.9166962434866715e-06,0.0000738,0.0000751,0,0,0,0,0,0,0,0.2,0.2,0.0
448,15,besteffort,0,0.07631036850537881,0.14453685116145687,0.00006974,1.008,1.008,1.008,0.14338973329509608,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000736,0.0000761,0.00006974,0.0007472142857142857142857142857,0.3333333333333333,0.6,9.150945083343433e-07,0.0000738,0.0000758,0,0,0,0,0,0,0,0.2,0.2,0.0
449,15,besteffort,0,0.07631036850537881,0.14428857715430862,0.00006986,1.008,1.008,1.008,0.143143429716576,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000723,0.0000772,0.00006986,0.0007485,0.4666666666666667,0.4666666666666667,1.1974675659192492e-06,0.000074,0.0000759,0,0,0,0,0,0,0,0.2,0.2,0.0
450,15,besteffort,0,0.07631036850537881,0.14478598103993107,0.00006962,1.008,1.008,1.008,0.14363688595231255,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000177,0.0001301,0.00006962,0.0007459285714285714285714285714,0.5333333333333333,0.4,2.1261953420730327e-05,0.000074,0.0000757,0,0,0,0,0,0,0,0.2,0.2,0.0
451,15,besteffort,0,0.07631036850537881,0.14424728105323412,0.00006988,1.008,1.008,1.008,0.14310246136233543,1.008,1.008,1.008,1.008,0.0,0.0,1.0,0.98,0.98,0.98,0.98,0.0,0.0,0.0,1.0,0.98,0.98,0.0000737,0.000077,0.00006988,0.0007487142857142857142857142857,0.26666666666666666,0.6666666666666666,1.0333223611442927e-06,0.000074,0.0000756,0,0,0,0,0,0,0,0.2,0.2,0.0
